source,target,flow1,flow2
"Angers","Niort",3,1
"Angers","Norwich",1,1
"Angers","Nurnberg",4,2
"Angers","Orleans",1,1
"Angers","Oslo",2,2
"Angers","Paderborn",5,12
"Angers","Paris",57,14
"Angers","Parma",1,1
"Angers","Reims",1,1
"Angers","Saint-Gall",4,1
"Angers","Salzburg",2,2
"Angers","Siegen",1,8
"Angers","Southampton",4,12
"Angers","Strasbourg",2,26
"Angers","Stuttgart",12,4
"Angers","Tampere",1,5
"Angers","Tarragona",1,1
"Angers","Torino",1,1
"Angers","Utrecht",1,4
"Angers","Vasteras",1,1
"Angers","Venezia",1,6
"Angers","Vicenza",1,1
"Angers","Wien",3,10
"Angers","Zaragoza",1,1
"Angers","Zurich",10,5
"Angers","Zwolle",2,33
"Angouleme","Aalborg",1,1
"Angouleme","Ancona",1,2
"Angouleme","Angers",1,38
"Angouleme","Angouleme",22,22
"Angouleme","Annecy",5,1
"Angouleme","Auxerre",1,1
"Angouleme","Baden-Baden",1,2
"Angouleme","Bale",1,3
"Angouleme","Berlin",1,2
"Angouleme","Berne",1,1
"Angouleme","Besancon",1,1
"Angouleme","Bremen",1,3
"Angouleme","Cognac",1,1
"Angouleme","Cologne",2,7
"Angouleme","Copenhague",1,1
"Angouleme","Dortmund",3,2
"Angouleme","Dusseldorf",3,2
"Angouleme","Eindhoven",2,1
"Angouleme","Enschede",1,1
"Angouleme","Epinal",2,1
"Angouleme","Frankfurt",8,3
"Angouleme","Geneve",4,4
"Angouleme","Graz",1,2
"Angouleme","Halmstad",2,1
"Angouleme","Hamburg",2,4
"Angouleme","Hof",1,3
"Angouleme","Kassel",2,3
"Angouleme","La Rochelle",1,2
"Angouleme","Lille",2,5
"Angouleme","Linkoping",1,1
"Angouleme","Linz",1,1
"Angouleme","Ljubljana",4,2
"Angouleme","London",3,3
"Angouleme","Lulea",1,2
"Angouleme","Lyon",2,4
"Angouleme","Maastricht",1,1
"Angouleme","Mannheim",1,1
"Angouleme","Marseille",1,1
"Angouleme","Memmingen",1,4
"Angouleme","Milano",9,2
"Angouleme","Montpellier",1,1
"Angouleme","Munchen",8,7
"Angouleme","Munster",2,4
"Angouleme","Nantes",1,6
"Angouleme","Orleans",1,1
"Angouleme","Paderborn",1,12
"Angouleme","Paris",10,7
"Angouleme","Perugia",1,2
"Angouleme","Rouen",1,1
"Angouleme","San Sebastian",2,3
"Angouleme","Siegen",1,8
"Angouleme","Skien",1,5
"Angouleme","Stockholm",1,1
"Angouleme","Strasbourg",1,26
"Angouleme","Stuttgart",7,7
"Angouleme","Trieste",1,1
"Angouleme","Valence",1,1
"Angouleme","Vicenza",1,1
"Angouleme","Wien",2,10
"Angouleme","Zurich",5,10
"Annecy","Aalborg",2,1
"Annecy","Aarhus",2,2
"Annecy","Alicante",1,1
"Annecy","Amiens",1,1
"Annecy","Amsterdam",5,5
"Annecy","Ancona",1,1
"Annecy","Annecy",706,706
"Annecy","Anvers",4,1
"Annecy","Augsburg",4,3
"Annecy","Baden-Baden",1,2
"Annecy","Bale",24,26
"Annecy","Barcelone",3,3
"Annecy","Beauvais",1,1
"Annecy","Bergen",1,1
"Annecy","Berlin",9,8
"Annecy","Berne",23,21
"Annecy","Besancon",6,2
"Annecy","Birmingham",15,4
"Annecy","Bologna",10,3
"Annecy","Bolzano",3,2
"Annecy","Bourges",1,1
"Annecy","Bournemouth",3,1
"Annecy","Bregenz",17,19
"Annecy","Bremen",4,3
"Annecy","Brighton",1,6
"Annecy","Brive-la-Gaillarde",2,1
"Annecy","Bruxelles",5,10
"Annecy","Calais",5,2
"Annecy","Cambridge",2,1
"Annecy","Cardiff",1,3
"Annecy","Chambery",2,3
"Annecy","Clermont-Ferrand",2,1
"Annecy","Cognac",9,1
"Annecy","Cologne",9,12
"Annecy","Copenhague",4,1
"Annecy","Courtrai",6,12
"Annecy","Dortmund",12,9
"Annecy","Dresden",2,5
"Annecy","Dublin",2,2
"Annecy","Dusseldorf",15,5
"Annecy","Eindhoven",11,5
"Annecy","Enschede",3,1
"Annecy","Erfurt",4,1
"Annecy","Eskilstuna",1,1
"Annecy","Essen",3,4
"Annecy","Exeter",5,1
"Annecy","Firenze",11,5
"Annecy","Frankfurt",20,30
"Annecy","Freiburg",4,9
"Annecy","Friedrichshafen",6,6
"Annecy","Geneve",59,36
"Annecy","Genova",8,2
"Annecy","Goteborg",17,15
"Annecy","Granada",2,1
"Annecy","Graz",5,6
"Annecy","Grenoble",106,97
"Annecy","Groningen",1,2
"Annecy","Hamburg",4,6
"Annecy","Hannover",8,7
"Annecy","Helsinki",3,2
"Annecy","Hof",1,3
"Annecy","Ingolstadt",4,2
"Annecy","Innsbruck",15,3
"Annecy","Kalmar",2,1
"Annecy","Karlsruhe",2,2
"Annecy","Kassel",1,1
"Annecy","Kiel",1,1
"Annecy","La Rochelle",1,2
"Annecy","Leeds",5,2
"Annecy","Leicester-Nottingham",2,2
"Annecy","Leipzig",2,1
"Annecy","Liege",1,3
"Annecy","Lille",4,16
"Annecy","Limoges",4,4
"Annecy","Linkoping",1,1
"Annecy","Linz",18,9
"Annecy","Lisboa",1,1
"Annecy","Liverpool",1,1
"Annecy","Ljubljana",2,2
"Annecy","London",15,19
"Annecy","Lubeck",5,1
"Annecy","Lugano",2,6
"Annecy","Luxembourg",2,1
"Annecy","Lyon",53,8
"Annecy","Madeira",1,2
"Annecy","Maidstone",2,1
"Annecy","Malaga",3,1
"Annecy","Malmo",2,1
"Annecy","Manchester",1,1
"Annecy","Mannheim",10,4
"Annecy","Memmingen",2,5
"Annecy","Metz-Nancy",3,1
"Annecy","Milano",28,40
"Annecy","Montbeliard",11,3
"Annecy","Munchen",76,34
"Annecy","Munster",6,6
"Annecy","Nantes",1,1
"Annecy","Napoli",1,1
"Annecy","Nevers",6,13
"Annecy","Newcastle",4,2
"Annecy","Nice",2,2
"Annecy","Nurnberg",18,11
"Annecy","Orleans",3,2
"Annecy","Oslo",12,7
"Annecy","Paderborn",12,9
"Annecy","Pamplona",1,1
"Annecy","Paris",90,81
"Annecy","Parma",2,1
"Annecy","Pau",2,1
"Annecy","Perugia",2,2
"Annecy","Pescara",4,3
"Annecy","Pisa",3,1
"Annecy","Porto",1,1
"Annecy","Reims",1,2
"Annecy","Rennes",12,4
"Annecy","Roma",1,2
"Annecy","Rotterdam",8,7
"Annecy","Rouen",1,1
"Annecy","Saarbrucken",2,1
"Annecy","Saint-Brieuc",2,2
"Annecy","Saint-Etienne",2,2
"Annecy","Saint-Gall",9,8
"Annecy","Saint-Moritz",5,6
"Annecy","Salzburg",15,21
"Annecy","Savonlinna",1,1
"Annecy","Siegen",5,3
"Annecy","Siena",2,6
"Annecy","Sion",4,3
"Annecy","Strasbourg",1,2
"Annecy","Stuttgart",75,59
"Annecy","Torino",32,37
"Annecy","Toulouse",1,1
"Annecy","Tours",1,1
"Annecy","Troyes",1,1
"Annecy","Udine",2,1
"Annecy","Utrecht",6,4
"Annecy","Vaasa",1,1
"Annecy","Valence",7,2
"Annecy","Valencia",1,5
"Annecy","Venezia",124,73
"Annecy","Verona",6,7
"Annecy","Vicenza",28,10
"Annecy","Wien",29,34
"Annecy","Zurich",60,47
"Annecy","Zwolle",1,33
"Anvers","Aarhus",1,2
"Anvers","Aberdeen",1,34
"Anvers","Agen",1,2
"Anvers","Almeria",1,6
"Anvers","Amsterdam",27,21
"Anvers","Annecy",1,4
"Anvers","Anvers",3064,3064
"Anvers","Augsburg",5,12
"Anvers","Avignon",1,1
"Anvers","Baden-Baden",1,2
"Anvers","Bad Kreuznach",3,1
"Anvers","Bale",61,90
"Anvers","Barcelone",5,18
"Anvers","Belfast",2,3
"Anvers","Berlin",8,14
"Anvers","Berne",8,15
"Anvers","Besancon",1,2
"Anvers","Birmingham",14,8
"Anvers","Bologna",11,8
"Anvers","Bordeaux",1,2
"Anvers","Braunschweig",13,13
"Anvers","Bregenz",1,3
"Anvers","Bremen",14,6
"Anvers","Brest",1,1
"Anvers","Brighton",1,6
"Anvers","Bruxelles",35,35
"Anvers","Budapest",1,2
"Anvers","Calais",13,18
"Anvers","Cambridge",15,4
"Anvers","Cardiff",1,3
"Anvers","Chambery",3,3
"Anvers","Charleroi",18,4
"Anvers","Chateauroux",1,1
"Anvers","Clermont-Ferrand",4,1
"Anvers","Cologne",211,162
"Anvers","Copenhague",16,7
"Anvers","Courtrai",9,6
"Anvers","Den Haag",31,34
"Anvers","Dortmund",10,14
"Anvers","Dublin",22,3
"Anvers","Dundee",1,1
"Anvers","Dusseldorf",24,48
"Anvers","Edinburgh",3,1
"Anvers","Eindhoven",44,45
"Anvers","Emden",3,1
"Anvers","Enschede",9,3
"Anvers","Epinal",1,1
"Anvers","Erfurt",7,4
"Anvers","Essen",15,39
"Anvers","Firenze",4,1
"Anvers","Forli",3,6
"Anvers","Frankfurt",157,124
"Anvers","Freiburg",12,3
"Anvers","Friedrichshafen",2,3
"Anvers","Gand",2,4
"Anvers","Gavle-Sandviken",1,2
"Anvers","Geneve",9,39
"Anvers","Genova",2,12
"Anvers","Gloucester",3,1
"Anvers","Goteborg",6,16
"Anvers","Grenoble",3,1
"Anvers","Groningen",5,6
"Anvers","Halmstad",1,1
"Anvers","Hamburg",14,18
"Anvers","Hannover",14,13
"Anvers","Helsinki",30,32
"Anvers","Hof",2,3
"Anvers","Hull",1,1
"Anvers","Ingolstadt",1,16
"Anvers","Innsbruck",5,5
"Anvers","Jonkoping",1,1
"Anvers","Karlsruhe",6,2
"Anvers","Karlstad",3,1
"Anvers","Kassel",4,5
"Anvers","Kiel",9,1
"Anvers","Klagenfurt",1,2
"Anvers","La Rochelle",3,2
"Anvers","Leeds",24,10
"Anvers","Leicester-Nottingham",4,1
"Anvers","Liege",9,29
"Anvers","Limoges",1,4
"Anvers","Linz",3,10
"Anvers","Lisboa",1,1
"Anvers","Liverpool",6,1
"Anvers","Ljubljana",1,1
"Anvers","London",138,46
"Anvers","Lubeck",3,4
"Anvers","Lugano",1,2
"Anvers","Luxembourg",1,4
"Anvers","Lyon",6,4
"Anvers","Maastricht",18,12
"Anvers","Madeira",1,4
"Anvers","Madrid",6,8
"Anvers","Maidstone",10,7
"Anvers","Malmo",1,10
"Anvers","Manchester",9,7
"Anvers","Mannheim",60,45
"Anvers","Memmingen",4,6
"Anvers","Metz-Nancy",2,2
"Anvers","Milano",29,34
"Anvers","Monchengladbach",1,2
"Anvers","Montpellier",1,2
"Anvers","Munchen",64,60
"Anvers","Munster",23,12
"Anvers","Nantes",3,1
"Anvers","Newcastle",4,2
"Anvers","Nice",2,2
"Anvers","Norwich",1,1
"Anvers","Nurnberg",11,17
"Anvers","Orleans",1,2
"Anvers","Oslo",2,9
"Anvers","Ostende-Bruges",1,4
"Anvers","Oxford",2,3
"Anvers","Paderborn",16,14
"Anvers","Palermo",5,5
"Anvers","Pamplona",3,8
"Anvers","Paris",157,176
"Anvers","Parma",4,13
"Anvers","Pescara",4,3
"Anvers","Pisa",4,1
"Anvers","Reims",2,2
"Anvers","Rennes",3,4
"Anvers","Roma",5,6
"Anvers","Roros",1,2
"Anvers","Rotterdam",25,24
"Anvers","Rouen",2,1
"Anvers","Saarbrucken",2,2
"Anvers","Saint-Etienne",3,2
"Anvers","Saint-Gall",3,2
"Anvers","Salzburg",3,1
"Anvers","Santa Cruz de Tenerife",3,1
"Anvers","Siegen",2,4
"Anvers","Sion",1,3
"Anvers","Sofia",1,2
"Anvers","Southampton",1,7
"Anvers","Stockholm",11,9
"Anvers","Strasbourg",3,4
"Anvers","Stuttgart",46,47
"Anvers","Swindon",1,1
"Anvers","Tarbes",1,1
"Anvers","Torino",11,11
"Anvers","Toulon",1,2
"Anvers","Toulouse",1,8
"Anvers","Tours",1,1
"Anvers","Turku",2,1
"Anvers","Udine",3,1
"Anvers","Utrecht",21,16
"Anvers","Vaasa",1,1
"Anvers","Venezia",3,6
"Anvers","Verona",1,1
"Anvers","Viborg",1,4
"Anvers","Vicenza",4,5
"Anvers","Warszawa",1,10
"Anvers","Wien",17,30
"Anvers","Zurich",30,32
"Anvers","Zwolle",2,9
"Athens","Amiens",1,1
"Athens","Anvers",1,3064
"Athens","Athens",31,31
"Athens","Bale",7,3
"Athens","Barcelone",2,18
"Athens","Berlin",11,1
"Athens","Berne",5,1
"Athens","Birmingham",2,8
"Athens","Bologna",2,8
"Athens","Bremen",1,6
"Athens","Brindisi",3,4
"Athens","Bruxelles",7,1
"Athens","Camborne-Redruth",1,1
"Athens","Cologne",3,1
"Athens","Debrecen",1,1
"Athens","Den Haag",1,34
"Athens","Dortmund",1,14
"Athens","Dublin",1,1
"Athens","Dusseldorf",3,1
"Athens","Eindhoven",4,2
"Athens","Enschede",1,3
"Athens","Esbjerg",1,2
"Athens","Essen",1,2
"Athens","Frankfurt",14,3
"Athens","Freiburg",1,3
"Athens","Friedrichshafen",1,1
"Athens","Galway",4,1
"Athens","Gand",1,4
"Athens","Geneve",1,3
"Athens","Genova",1,12
"Athens","Glasgow",1,1
"Athens","Hannover",2,1
"Athens","Helsinki",2,2
"Athens","Hof",2,3
"Athens","Jonkoping",1,1
"Athens","Klagenfurt",2,2
"Athens","Lamezia Terme",6,1
"Athens","Liege",1,29
"Athens","Lisboa",8,1
"Athens","Liverpool",1,1
"Athens","London",19,4
"Athens","Lugano",2,2
"Athens","Lyon",2,1
"Athens","Malmo",1,10
"Athens","Mannheim",4,45
"Athens","Metz-Nancy",1,2
"Athens","Milano",6,2
"Athens","Montpellier",1,2
"Athens","Munchen",3,2
"Athens","Napoli",1,2
"Athens","Nurnberg",1,17
"Athens","Orleans",3,2
"Athens","Paris",28,5
"Athens","Parma",1,13
"Athens","Roma",4,6
"Athens","Rotterdam",4,24
"Athens","Rouen",1,1
"Athens","Saint-Gall",3,1
"Athens","Saint-Moritz",1,1
"Athens","Sevilla",1,2
"Athens","Siegen",1,4
"Athens","Southampton",2,7
"Athens","Stockholm",6,9
"Athens","Stuttgart",5,2
"Athens","Tarragona",1,1
"Athens","Torino",1,11
"Athens","Toulouse",1,8
"Athens","Turku",1,1
"Athens","Udine",6,1
"Athens","Venezia",3,6
"Athens","Veszprem",2,4
"Athens","Viborg",1,4
"Athens","Vicenza",1,1
"Athens","Wien",1,2
"Athens","Zurich",2,1
"Augsburg","Aarhus",3,2
"Augsburg","Amsterdam",8,3
"Augsburg","Ancona",1,2
"Augsburg","Angers",5,1
"Augsburg","Annecy",3,4
"Augsburg","Anvers",12,5
"Augsburg","Athens",1,31
"Augsburg","Augsburg",577,577
"Augsburg","Baden-Baden",24,2
"Augsburg","Bad Kreuznach",4,1
"Augsburg","Bale",46,15
"Augsburg","Barcelone",10,5
"Augsburg","Beauvais",1,1
"Augsburg","Belfast",1,3
"Augsburg","Bergen",1,1
"Augsburg","Berlin",14,15
"Augsburg","Berne",19,11
"Augsburg","Besancon",3,1
"Augsburg","Bilbao",1,1
"Augsburg","Birmingham",11,5
"Augsburg","Blackpool",4,1
"Augsburg","Bologna",11,9
"Augsburg","Bolzano",1,1
"Augsburg","Bordeaux",1,1
"Augsburg","Bournemouth",2,1
"Augsburg","Braunschweig",6,3
"Augsburg","Bregenz",2,3
"Augsburg","Bremen",16,12
"Augsburg","Brest",1,1
"Augsburg","Brighton",1,3
"Augsburg","Bristol",3,4
"Augsburg","Brive-la-Gaillarde",1,1
"Augsburg","Bruxelles",6,9
"Augsburg","Camborne-Redruth",1,1
"Augsburg","Cambridge",18,1
"Augsburg","Cardiff",5,2
"Augsburg","Charleroi",1,1
"Augsburg","Chateauroux",2,1
"Augsburg","Cologne",62,44
"Augsburg","Copenhague",2,6
"Augsburg","Courtrai",2,3
"Augsburg","Cuneo",4,1
"Augsburg","Den Haag",12,34
"Augsburg","Dortmund",12,19
"Augsburg","Dresden",5,13
"Augsburg","Dublin",2,4
"Augsburg","Dusseldorf",39,23
"Augsburg","Edinburgh",1,1
"Augsburg","Eindhoven",16,3
"Augsburg","Enschede",2,2
"Augsburg","Erfurt",4,3
"Augsburg","Esbjerg",1,2
"Augsburg","Essen",15,20
"Augsburg","Exeter",7,1
"Augsburg","Firenze",2,4
"Augsburg","Forli",3,2
"Augsburg","Frankfurt",191,94
"Augsburg","Freiburg",5,13
"Augsburg","Friedrichshafen",16,18
"Augsburg","Gavle-Sandviken",2,2
"Augsburg","Geneve",7,2
"Augsburg","Genova",1,2
"Augsburg","Gloucester",2,1
"Augsburg","Goteborg",6,6
"Augsburg","Graz",2,17
"Augsburg","Grenoble",6,2
"Augsburg","Groningen",2,6
"Augsburg","Hamburg",16,18
"Augsburg","Hannover",10,14
"Augsburg","Haverfordwest",1,1
"Augsburg","Helsinki",17,9
"Augsburg","Hof",4,4
"Augsburg","Ingolstadt",10,21
"Augsburg","Innsbruck",1,8
"Augsburg","Jonkoping",2,1
"Augsburg","Karlsruhe",8,10
"Augsburg","Kassel",4,11
"Augsburg","Kiel",3,5
"Augsburg","Klagenfurt",5,3
"Augsburg","Leeds",7,3
"Augsburg","Leicester-Nottingham",4,3
"Augsburg","Leipzig",5,3
"Augsburg","Le Mans",1,1
"Augsburg","Liege",4,4
"Augsburg","Lille",2,8
"Augsburg","Linkoping",1,1
"Augsburg","Linz",5,8
"Augsburg","Liverpool",2,1
"Augsburg","London",52,11
"Augsburg","Lubeck",2,10
"Augsburg","Lugano",2,1
"Augsburg","Luxembourg",2,4
"Augsburg","Lyon",5,5
"Augsburg","Maastricht",3,1
"Augsburg","Madrid",3,4
"Augsburg","Malaga",1,1
"Augsburg","Malmo",7,2
"Augsburg","Manchester",8,1
"Augsburg","Mannheim",35,61
"Augsburg","Marseille",12,3
"Augsburg","Memmingen",9,20
"Augsburg","Metz-Nancy",3,1
"Augsburg","Middlesbrough",1,1
"Augsburg","Milano",38,26
"Augsburg","Monchengladbach",1,2
"Augsburg","Montbeliard",1,3
"Augsburg","Montlucon",1,2
"Augsburg","Munchen",139,122
"Augsburg","Munster",36,34
"Augsburg","Nantes",1,1
"Augsburg","Napoli",3,2
"Augsburg","Newcastle",4,7
"Augsburg","Nice",3,2
"Augsburg","Nurnberg",27,18
"Augsburg","Odense",2,1
"Augsburg","Orleans",11,2
"Augsburg","Oslo",3,3
"Augsburg","Ostende-Bruges",1,1
"Augsburg","Oxford",2,2
"Augsburg","Paderborn",23,35
"Augsburg","Palma de Mallorca",1,1
"Augsburg","Paris",108,55
"Augsburg","Parma",1,2
"Augsburg","Pescara",1,3
"Augsburg","Pisa",1,1
"Augsburg","Reims",1,1
"Augsburg","Rennes",10,1
"Augsburg","Roma",1,6
"Augsburg","Rotterdam",16,24
"Augsburg","Rouen",4,5
"Augsburg","Saarbrucken",2,3
"Augsburg","Saint-Gall",13,3
"Augsburg","Salzburg",11,8
"Augsburg","Savona",1,1
"Augsburg","Siegen",8,5
"Augsburg","Southampton",3,1
"Augsburg","Stockholm",5,3
"Augsburg","Strasbourg",19,16
"Augsburg","Stuttgart",113,103
"Augsburg","Swansea",1,1
"Augsburg","Torino",14,16
"Augsburg","Toulouse",6,8
"Augsburg","Tours",3,1
"Augsburg","Udine",4,1
"Augsburg","Umea",1,1
"Augsburg","Utrecht",22,8
"Augsburg","Vaasa",2,1
"Augsburg","Valence",2,7
"Augsburg","Valencia",5,2
"Augsburg","Vasteras",11,3
"Augsburg","Venezia",13,13
"Augsburg","Verona",3,3
"Augsburg","Viborg",1,4
"Augsburg","Vicenza",9,5
"Augsburg","Wien",9,7
"Augsburg","Zurich",61,55
"Augsburg","Zweibrucken",3,2
"Augsburg","Zwolle",9,6
"Aurillac","Aurillac",18,18
"Aurillac","Bale",1,15
"Aurillac","Beauvais",1,1
"Aurillac","Cologne",2,44
"Aurillac","Paris",2,1
"Aurillac","Udine",1,1
"Auxerre","Amsterdam",1,3
"Auxerre","Annecy",1,4
"Auxerre","Auxerre",8,8
"Auxerre","Avignon",1,1
"Auxerre","Barcelone",2,2
"Auxerre","Beauvais",1,1
"Auxerre","Berlin",1,15
"Auxerre","Berne",1,1
"Auxerre","Birmingham",2,2
"Auxerre","Bologna",1,9
"Auxerre","Bregenz",2,1
"Auxerre","Budapest",1,2
"Auxerre","Cambridge",1,1
"Auxerre","Cologne",4,3
"Auxerre","Enschede",1,2
"Auxerre","Frankfurt",4,8
"Auxerre","Freiburg",2,13
"Auxerre","Gand",1,1
"Auxerre","Gloucester",1,1
"Auxerre","Goteborg",1,1
"Auxerre","Hannover",1,1
"Auxerre","London",7,11
"Auxerre","Lyon",10,5
"Auxerre","Manchester",1,1
"Auxerre","Middlesbrough",1,1
"Auxerre","Milano",3,1
"Auxerre","Munchen",2,4
"Auxerre","Munster",3,1
"Auxerre","Pamplona",1,1
"Auxerre","Paris",11,6
"Auxerre","Rotterdam",1,24
"Auxerre","Strasbourg",1,16
"Auxerre","Stuttgart",1,4
"Auxerre","Utrecht",1,1
"Auxerre","Valence",6,2
"Auxerre","Venezia",2,1
"Auxerre","Verona",2,3
"Auxerre","Wien",1,7
"Avignon","Amsterdam",5,3
"Avignon","Angers",2,1
"Avignon","Anvers",1,1
"Avignon","Augsburg",1,577
"Avignon","Avignon",34,34
"Avignon","Badajoz",1,2
"Avignon","Bale",2,13
"Avignon","Barcelone",1,3
"Avignon","Berne",4,9
"Avignon","Birmingham",1,1
"Avignon","Bologna",4,3
"Avignon","Bordeaux",1,4
"Avignon","Bremen",1,1
"Avignon","Bruxelles",1,2
"Avignon","Camborne-Redruth",1,1
"Avignon","Cambridge",1,1
"Avignon","Carcassonne",1,1
"Avignon","Cologne",10,1
"Avignon","Dortmund",1,2
"Avignon","Dusseldorf",3,1
"Avignon","Eindhoven",2,3
"Avignon","Firenze",1,1
"Avignon","Foggia",1,1
"Avignon","Forli",1,2
"Avignon","Frankfurt",5,4
"Avignon","Gavle-Sandviken",2,2
"Avignon","Geneve",2,2
"Avignon","Gerona",4,2
"Avignon","Grenoble",1,2
"Avignon","Hannover",3,1
"Avignon","Hull",1,1
"Avignon","Ingolstadt",1,1
"Avignon","Innsbruck",1,8
"Avignon","Kalmar",1,1
"Avignon","Leicester-Nottingham",1,3
"Avignon","Leipzig",1,3
"Avignon","Liege",1,4
"Avignon","Liverpool",1,1
"Avignon","London",6,6
"Avignon","Lyon",1,5
"Avignon","Madrid",1,1
"Avignon","Mannheim",1,61
"Avignon","Metz-Nancy",3,1
"Avignon","Milano",2,4
"Avignon","Montpellier",2,2
"Avignon","Munchen",3,5
"Avignon","Munster",1,1
"Avignon","Napoli",1,1
"Avignon","Nimes",1,1
"Avignon","Norwich",3,2
"Avignon","Nurnberg",1,4
"Avignon","Odense",1,1
"Avignon","Orleans",1,2
"Avignon","Paderborn",1,2
"Avignon","Paris",23,19
"Avignon","Parma",4,2
"Avignon","Pau",1,1
"Avignon","Roma",1,1
"Avignon","Rotterdam",6,1
"Avignon","Saint-Etienne",1,1
"Avignon","Stockholm",3,3
"Avignon","Strasbourg",2,1
"Avignon","Stuttgart",6,17
"Avignon","Tampere",1,4
"Avignon","Torino",2,1
"Avignon","Valence",1,3
"Avignon","Valencia",1,3
"Avignon","Venezia",3,8
"Avignon","Zurich",4,4
"Avignon","Zwolle",1,1
"Bacau","Stuttgart",1,17
"Badajoz","Aalborg",1,1
"Badajoz","Barcelone",1,4
"Badajoz","Chalon-sur-Saone",1,1
"Badajoz","Den Haag",3,2
"Badajoz","Essen",1,1
"Badajoz","Milano",1,4
"Badajoz","Munchen",1,5
"Badajoz","Munster",1,1
"Badajoz","Stuttgart",1,17
"Badajoz","Torino",2,1
"Baden-Baden","Aarhus",8,1
"Baden-Baden","Amiens",1,5
"Baden-Baden","Amsterdam",3,1
"Baden-Baden","Ancona",7,10
"Baden-Baden","Angers",1,1
"Baden-Baden","Annecy",1,1
"Baden-Baden","Anvers",1,1
"Baden-Baden","Augsburg",19,24
"Baden-Baden","Baden-Baden",270,2
"Baden-Baden","Bad Kreuznach",2,1
"Baden-Baden","Bale",16,10
"Baden-Baden","Barcelone",3,6
"Baden-Baden","Beauvais",1,1
"Baden-Baden","Berne",21,6
"Baden-Baden","Besancon",4,1
"Baden-Baden","Birmingham",12,2
"Baden-Baden","Bologna",17,8
"Baden-Baden","Bordeaux",1,2
"Baden-Baden","Braunschweig",13,5
"Baden-Baden","Bregenz",5,12
"Baden-Baden","Bremen",2,3
"Baden-Baden","Brest",2,1
"Baden-Baden","Brighton",3,1
"Baden-Baden","Bruxelles",7,3
"Baden-Baden","Cambridge",1,1
"Baden-Baden","Cardiff",3,1
"Baden-Baden","Cologne",23,21
"Baden-Baden","Copenhague",2,4
"Baden-Baden","Courtrai",1,2
"Baden-Baden","Den Haag",23,4
"Baden-Baden","Dortmund",12,10
"Baden-Baden","Dresden",4,14
"Baden-Baden","Dundee",1,1
"Baden-Baden","Dusseldorf",11,32
"Baden-Baden","Eindhoven",2,3
"Baden-Baden","Enschede",2,3
"Baden-Baden","Erfurt",2,6
"Baden-Baden","Essen",14,7
"Baden-Baden","Firenze",1,2
"Baden-Baden","Flensburg",1,2
"Baden-Baden","Forli",1,10
"Baden-Baden","Frankfurt",54,22
"Baden-Baden","Freiburg",7,8
"Baden-Baden","Friedrichshafen",11,14
"Baden-Baden","Gand",3,1
"Baden-Baden","Gavle-Sandviken",3,2
"Baden-Baden","Geneve",4,9
"Baden-Baden","Genova",1,1
"Baden-Baden","Gloucester",5,1
"Baden-Baden","Goteborg",3,1
"Baden-Baden","Grenoble",2,2
"Baden-Baden","Groningen",1,2
"Baden-Baden","Hamburg",2,11
"Baden-Baden","Hannover",14,3
"Baden-Baden","Helsinki",8,2
"Baden-Baden","Hof",1,4
"Baden-Baden","Ingolstadt",5,6
"Baden-Baden","Joensuu",1,2
"Baden-Baden","Jyvaskyla",1,1
"Baden-Baden","Karlsruhe",12,10
"Baden-Baden","Kassel",2,1
"Baden-Baden","Kiel",3,6
"Baden-Baden","Klagenfurt",1,11
"Baden-Baden","La Rochelle",2,2
"Baden-Baden","Leeds",11,3
"Baden-Baden","Leicester-Nottingham",1,1
"Baden-Baden","Le Mans",1,1
"Baden-Baden","Liege",1,2
"Baden-Baden","Lille",1,2
"Baden-Baden","Linkoping",1,2
"Baden-Baden","Linz",14,18
"Baden-Baden","Liverpool",1,2
"Baden-Baden","London",24,5
"Baden-Baden","Lugano",4,2
"Baden-Baden","Lyon",4,3
"Baden-Baden","Maastricht",2,1
"Baden-Baden","Madrid",1,4
"Baden-Baden","Maidstone",3,7
"Baden-Baden","Malmo",9,1
"Baden-Baden","Manchester",4,2
"Baden-Baden","Mannheim",16,13
"Baden-Baden","Memmingen",4,8
"Baden-Baden","Milano",22,20
"Baden-Baden","Munchen",45,57
"Baden-Baden","Munster",65,40
"Baden-Baden","Nantes",1,1
"Baden-Baden","Napoli",1,4
"Baden-Baden","Newcastle",1,2
"Baden-Baden","Nurnberg",14,46
"Baden-Baden","Orleans",1,1
"Baden-Baden","Oslo",1,1
"Baden-Baden","Paderborn",13,18
"Baden-Baden","Palermo",1,5
"Baden-Baden","Paris",50,28
"Baden-Baden","Parma",1,3
"Baden-Baden","Pori",1,1
"Baden-Baden","Reims",6,2
"Baden-Baden","Rennes",10,13
"Baden-Baden","Rotterdam",5,3
"Baden-Baden","Saarbrucken",2,4
"Baden-Baden","Saint-Etienne",2,1
"Baden-Baden","Saint-Gall",8,12
"Baden-Baden","Salzburg",6,6
"Baden-Baden","San Sebastian",9,2
"Baden-Baden","Schwerin",2,1
"Baden-Baden","Siegen",5,6
"Baden-Baden","Southampton",1,1
"Baden-Baden","Stockholm",9,4
"Baden-Baden","Strasbourg",4,3
"Baden-Baden","Stuttgart",67,63
"Baden-Baden","Torino",8,6
"Baden-Baden","Tournai-Mouscron",1,1
"Baden-Baden","Tours",2,1
"Baden-Baden","Turku",3,1
